TGS2600,TGS2603,TGS2602,TGS2620,TGS832A,Label
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
11,27,19,20,6,Air
12,27,19,19,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,7,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
11,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,7,Air
12,27,20,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,19,20,6,Air
12,27,20,20,6,Air
12,27,19,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,19,20,6,Air
12,27,20,20,6,Air
12,27,19,20,7,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
12,28,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,6,Air
11,27,20,20,6,Air
12,27,20,20,6,Air
12,27,20,20,7,Air
12,27,20,20,6,Air
